timestamp_utc,user_language,model,transcript_original,transcript_english,latency_s,audio_path,notes
2026-07-07T08:13:18Z,zh,Google SR,你好今天是什么日期,Hello what is today’s date?,2.1106,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:13:31Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.3249,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:19:54Z,en,Google SR,good morning Friday do you know who am I,good morning Friday do you know who am I,0.6744,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:20:08Z,en,Google SR,great let's start could you tell me what is the time now,great let's start could you tell me what is the time now,1.4150,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:20:18Z,en,Google SR,excellent no explain to me who invented calculator,excellent no explain to me who invented calculator,0.9588,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:20:34Z,en,Google SR,thank you for the information please open Notepad,thank you for the information please open Notepad,1.5740,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:21:00Z,zh,Google SR,你好今天的日期是什么,Hello what is today’s date?,1.8313,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:21:13Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",2.2188,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:22:11Z,en,Google SR,good morning please open YouTube for me,good morning please open YouTube for me,0.5096,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:22:28Z,en,Google SR,search Justin Bieber basis,search Justin Bieber basis,1.0807,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:22:40Z,en,Google SR,stop automation,stop automation,0.6125,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:24:05Z,en,Google SR,good morning Friday do you know who am I,good morning Friday do you know who am I,0.6712,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:24:19Z,en,Google SR,Sanskrit could you tell me what is the time now,Sanskrit could you tell me what is the time now,0.6365,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:24:31Z,en,Google SR,thanks tell me who invented calculator,thanks tell me who invented calculator,0.6114,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:26:45Z,en,Google SR,,,1.2048,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:29:28Z,en,Google SR,good evening do you know who am I,good evening do you know who am I,0.6494,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:29:43Z,en,Google SR,do you know what is the time now,do you know what is the time now,0.4734,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:29:54Z,en,Google SR,excellent could you tell me who invented calculator,excellent could you tell me who invented calculator,0.7401,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:30:17Z,en,Google SR,thanks for your information now open Notepad,thanks for your information now open Notepad,0.5332,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:30:41Z,zh,Google SR,Hello你好今天是什么日期,Hello hello what's today's date?,2.3531,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:30:54Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.9595,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:32:05Z,en,Google SR,hello please open YouTube,hello please open YouTube,0.4592,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:32:17Z,en,Google SR,search Justin Bieber,search Justin Bieber,0.6043,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:32:28Z,en,Google SR,select first,select first,0.5155,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:32:39Z,en,Google SR,,,0.4963,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:32:45Z,en,Google SR,,,1.1124,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:32:52Z,en,Google SR,functions either in conversation or system action,functions either in conversation or system action,1.0623,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:33:02Z,en,Google SR,stop automation,stop automation,0.4199,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:34:08Z,en,Google SR,hello open YouTube,hello open YouTube,0.4945,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:34:20Z,en,Google SR,search Justin Bieber,search Justin Bieber,0.4849,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:34:31Z,en,Google SR,alright play first,alright play first,0.6283,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:34:42Z,en,Google SR,,,0.6228,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:34:48Z,en,Google SR,it's too loud decrease volume,it's too loud decrease volume,1.0604,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:34:57Z,en,Google SR,,,0.3114,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:35:02Z,en,Google SR,pause video,pause video,0.4683,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:35:10Z,en,Google SR,open gesture control,open gesture control,0.5712,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:35:47Z,en,Google SR,stop automation,stop automation,0.8327,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:42:33Z,en,Google SR,good morning do you know who am I,good morning do you know who am I,0.4710,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:42:46Z,en,Google SR,great let's start could you tell me what is the time now,great let's start could you tell me what is the time now,0.8352,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:42:57Z,en,Google SR,excellent could you let me know who invented calculator,excellent could you let me know who invented calculator,0.7737,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:43:22Z,en,Google SR,thanks for the information now please open Notepad,thanks for the information now please open Notepad,1.1902,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:44:01Z,zh,Google SR,你好能告诉我现在是什么日期吗,"Hello, can you tell me what date it is now?",2.4995,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:44:14Z,zh,Google SR,好的那一加一等于多少呢,"Okay, so what does one plus one equal?",2.3877,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:45:22Z,en,Google SR,hi there please open YouTube,hi there please open YouTube,0.5633,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:45:34Z,en,Google SR,search for Justin Bieber,search for Justin Bieber,0.6027,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:45:46Z,en,Google SR,play first,play first,0.5307,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:45:56Z,en,Google SR,,,0.2958,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:46:02Z,en,Google SR,the volume is too loud decrease volume,the volume is too loud decrease volume,0.8563,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:46:11Z,en,Google SR,increase volume,increase volume,0.3564,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:46:19Z,en,Google SR,help me to pause video,help me to pause video,0.7006,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:46:28Z,en,Google SR,open gesture control,open gesture control,1.1666,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:47:12Z,en,Google SR,stop automation,stop automation,0.4995,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:48:15Z,en,Google SR,good evening do you know who am I,good evening do you know who am I,0.5081,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:48:31Z,en,Google SR,excellent could you tell me what is the time now,excellent could you tell me what is the time now,0.6762,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:48:42Z,en,Google SR,great job no tell me who invented calculator,great job no tell me who invented calculator,1.4580,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:48:57Z,en,Google SR,please open Notepad,please open Notepad,1.1231,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:49:25Z,zh,Google SR,Hello你好请问今天是什么日期,"Hello, what is today’s date?",2.0288,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:49:38Z,zh,Google SR,好的那一加一等于多少呢,"Okay, so what does one plus one equal?",1.5629,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:50:53Z,en,Google SR,hi please open YouTube,hi please open YouTube,0.5409,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:51:05Z,en,Google SR,search Justin Bieber,search Justin Bieber,0.4829,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:51:16Z,en,Google SR,thank you play first,thank you play first,0.8948,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:51:27Z,en,Google SR,,,0.8379,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:51:33Z,en,Google SR,the volume is too loud decrease volume,the volume is too loud decrease volume,0.5686,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:51:42Z,en,Google SR,thank you pause video,thank you pause video,0.5356,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:51:49Z,en,Google SR,open gesture control,open gesture control,0.4603,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:52:56Z,en,Google SR,resume video,resume video,0.4356,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:53:04Z,en,Google SR,stop video,stop video,0.5642,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:53:15Z,en,Google SR,pause video,pause video,0.3620,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:53:22Z,en,Google SR,stop automation,stop automation,0.4450,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:54:26Z,en,Google SR,hi please open WhatsApp,hi please open WhatsApp,0.4620,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:54:37Z,en,Google SR,select first chat,select first chat,0.5430,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:54:46Z,en,Google SR,search user you,search user you,0.8986,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:54:55Z,en,Google SR,select first chat,select first chat,0.7272,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:55:04Z,en,Google SR,enter hello from automation,enter hello from automation,1.1603,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:55:13Z,en,Google SR,clear message,clear message,1.0493,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:55:22Z,en,Google SR,enter I am myself,enter I am myself,0.9660,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:55:30Z,en,Google SR,send message,send message,0.6819,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:55:38Z,en,Google SR,,,0.6049,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T08:55:43Z,en,Google SR,stop automation,stop automation,0.4072,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T08:56:11Z,en,Google SR,I would like to open gesture control,I would like to open gesture control,0.6251,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:20:51Z,en,Google SR,good evening do you know who am I,good evening do you know who am I,0.9238,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:21:07Z,en,Google SR,OK great could you tell me what is the time now,OK great could you tell me what is the time now,1.0188,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:21:19Z,en,Google SR,excellent could you let me know who invented calculator,excellent could you let me know who invented calculator,0.8480,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:21:35Z,en,Google SR,thanks for information now open Notepad,thanks for information now open Notepad,0.8083,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:22:04Z,zh,Google SR,Hello你好请问今天是什么日期,"Hello, what is today’s date?",2.2425,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:22:17Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.3695,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:23:20Z,en,Google SR,hi there please open YouTube,hi there please open YouTube,0.6252,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:23:33Z,en,Google SR,search Justin Bieber,search Justin Bieber,0.6797,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:23:45Z,en,Google SR,ok play first,ok play first,1.5731,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:23:55Z,en,Google SR,,,0.2845,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T09:24:01Z,en,Google SR,the volume is too loud increase volume,the volume is too loud increase volume,0.4173,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:24:09Z,en,Google SR,,,0.2411,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T09:24:15Z,en,Google SR,decrease volume,decrease volume,0.7816,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:24:24Z,en,Google SR,pause video,pause video,0.4344,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:24:32Z,en,Google SR,stop automation,stop automation,0.4893,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:25:41Z,en,Google SR,good evening do you know who am I,good evening do you know who am I,0.6422,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:25:54Z,en,Google SR,could you tell me what is the time now,could you tell me what is the time now,0.6619,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:26:05Z,en,Google SR,excellent know let me know who invented calculator,excellent know let me know who invented calculator,1.2814,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:26:20Z,en,Google SR,thank you for your information open Notepad,thank you for your information open Notepad,0.6275,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:26:47Z,zh,Google SR,你好请问今天是什么日期,"Hello, what is today’s date?",2.6307,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:27:00Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",2.3036,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:28:32Z,en,Google SR,hi please open YouTube,hi please open YouTube,0.6833,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:28:44Z,en,Google SR,search Justin Bieber,search Justin Bieber,0.6098,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:28:56Z,en,Google SR,search Justin Bieber daisies,search Justin Bieber daisies,1.8985,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:29:08Z,en,Google SR,ok play first,ok play first,0.5309,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:29:18Z,en,Google SR,the volume is too loud decrease volume,the volume is too loud decrease volume,0.7787,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:29:27Z,en,Google SR,increase volume,increase volume,0.5398,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:29:36Z,en,Google SR,pause video,pause video,0.3983,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:29:44Z,en,Google SR,ok now open gesture control,ok now open gesture control,0.7313,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:31:32Z,en,Google SR,resume video,resume video,0.3548,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:31:40Z,en,Google SR,pause video,pause video,0.4265,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:31:47Z,en,Google SR,alright stop automation,alright stop automation,0.7804,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:32:37Z,zh,Google SR,请打开谷歌地图,Please open Google Maps,2.1008,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:32:53Z,zh,Google SR,搜索马六甲,Search Malacca,0.8841,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:33:05Z,zh,Google SR,搜索喜马拉雅,Search Himalayas,2.2304,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:33:15Z,zh,Google SR,停止自动化,Stop automation,1.1536,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:33:50Z,en,Google SR,hello good evening please open WhatsApp,hello good evening please open WhatsApp,0.8095,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:02Z,en,Google SR,select first chat,select first chat,1.9183,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:12Z,en,Google SR,search user you,search user you,1.7818,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:21Z,en,Google SR,select first chat,select first chat,0.7087,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:30Z,en,Google SR,enter How are you from automation,enter How are you from automation,0.7656,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:39Z,en,Google SR,clear message,clear message,0.7928,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:47Z,en,Google SR,enter this is automation again,enter this is automation again,0.6010,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:34:55Z,en,Google SR,send message,send message,0.4909,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:35:05Z,en,Google SR,stop automation,stop automation,1.8866,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:35:35Z,en,Google SR,hello please open gesture control,hello please open gesture control,0.6236,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T09:36:49Z,en,Google SR,hello open gesture control,hello open gesture control,0.7269,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:07:24Z,en,Google SR,hi good evening please open gesture control,hi good evening please open gesture control,0.5919,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:08:28Z,en,Google SR,hello I would like to open gesture control,hello I would like to open gesture control,0.6524,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:15:52Z,en,Google SR,hi open gesture control,hi open gesture control,1.7790,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:17:39Z,en,Google SR,hi there please open gesture control,hi there please open gesture control,0.7150,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:18:45Z,en,Google SR,hello open gesture control,hello open gesture control,0.6979,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:21:54Z,en,Google SR,hello thank you for your time,hello thank you for your time,0.4508,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:26:32Z,en,Google SR,hi please open gesture control,hi please open gesture control,0.6609,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:29:37Z,en,Google SR,thank you for your time,thank you for your time,0.5528,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:29:53Z,en,Google SR,hi thank you so much for your time,hi thank you so much for your time,0.4857,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T10:30:22Z,en,Google SR,hello thank you so much for your time,hello thank you so much for your time,0.5906,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T05:56:51Z,en,Google SR,,,0.0000,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,error: Google SR failed (Google SR request failed: recognition connection failed: [Errno 11001] getaddrinfo failed); Whisper fallback also failed ([WinError 2] The system cannot find the file specified)
2026-07-13T05:58:09Z,en,Google SR,,,0.0000,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,error: Google SR failed (Google SR request failed: recognition connection failed: [Errno 11001] getaddrinfo failed); Whisper fallback also failed ([WinError 2] The system cannot find the file specified)
2026-07-13T06:00:01Z,en,Google SR,hi good morning how are you today,hi good morning how are you today,0.5197,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:00:48Z,en,Google SR,how are you today,how are you today,0.5893,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:01:02Z,en,Google SR,type how are you today,type how are you today,0.4658,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:01:16Z,en,Google SR,enter hello,enter hello,0.3880,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:02:30Z,en,Google SR,please open gesture control,please open gesture control,0.4818,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:04:03Z,en,Google SR,thank you for your time,thank you for your time,0.5071,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:04:39Z,en,Google SR,thank you for your time have a nice day,thank you for your time have a nice day,0.6491,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:04:55Z,en,Google SR,thank you Friday for your help,thank you Friday for your help,0.5171,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:05:11Z,en,Google SR,hello thank you for your time,hello thank you for your time,0.4296,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:05:33Z,en,Google SR,please open WhatsApp,please open WhatsApp,0.3820,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:05:44Z,en,Google SR,Select second chat,Select second chat,0.7008,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:05:52Z,en,Google SR,search user you,search user you,0.6878,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-13T06:06:02Z,en,Google SR,Select second chat,Select second chat,0.8703,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
