id,user,timestamp,action,status,response_time,cpu_utilization,memory_usage
715,yan02,2026-06-14T14:31:56.323+08:00,Gesture Control: Cursor movement,ok,0.09,58.1777,3.4749
716,yan02,2026-06-14T15:45:08.206+08:00,Voice Assistant: Hi good morning,ok,12542.19,35.2237,17.8586
717,yan02,2026-06-14T15:45:27.751+08:00,Gesture Control: Cursor movement,ok,0.08,36.6993,18.4642
718,yan02,2026-06-26T16:30:34.925+08:00,Voice Assistant: Hi good morning how are you today,ok,10895.11,12.4322,17.7782
719,yan02,2026-06-26T16:30:47.832+08:00,Voice Assistant: Do you know what is my name,ok,1191.76,13.2061,17.7790
720,yan02,2026-06-26T16:31:07.507+08:00,Voice Assistant: 一加一等于多少,ok,3355.94,13.5915,17.7910
721,yan02,2026-06-26T16:31:38.126+08:00,Voice Assistant: Open gesture control,ok,675.36,14.0517,17.7910
722,yan02,2026-06-26T16:31:48.604+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,27.5327,18.3603
723,yan02,2026-06-26T16:31:59.168+08:00,Voice Assistant: Thank you so much,ok,1789.04,15.9044,18.3630
724,chow03,2026-06-27T16:36:05.958+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,11.7451,0.9388
725,chow03,2026-06-27T16:36:49.613+08:00,Voice Assistant: Hi do you know what is the meaning of Science,ok,11488.35,12.6135,18.1739
726,chow03,2026-06-27T16:37:02.151+08:00,Voice Assistant: What is 1 / 5,ok,755.59,9.6535,18.1745
727,chow03,2026-06-27T16:37:27.520+08:00,Voice Assistant: Do you know how we get free food in the world,ok,1593.84,7.9584,18.1796
728,chow03,2026-06-27T16:37:45.625+08:00,Voice Assistant: 可以和我说下今天的日期吗,ok,3883.26,7.6873,18.2938
729,chow03,2026-06-27T16:38:01.341+08:00,Voice Assistant: 现在是什么时间,ok,2696.31,8.3526,18.2941
730,chow03,2026-06-27T16:38:25.913+08:00,Voice Assistant: 可以和我说下马来西亚的来源吗简单的,ok,3485.33,7.4894,18.2952
731,chow03,2026-06-27T16:38:43.887+08:00,Voice Assistant: 马来西亚沙巴,ok,2636.77,6.4574,18.2959
732,chow03,2026-06-27T16:39:02.037+08:00,Voice Assistant: 可以和我说下马来西亚沙巴的来源吗,ok,4006.78,10.8501,18.2965
733,chow03,2026-06-27T16:39:20.405+08:00,Voice Assistant: 打开手动操作,ok,2116.52,13.2807,18.2968
734,chow03,2026-06-27T16:39:33.047+08:00,Voice Assistant: 打开手势控制,ok,2385.76,15.0347,18.2969
735,chow03,2026-06-27T16:39:39.019+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,17.8889,18.4888
736,chow03,2026-06-27T16:39:48.905+08:00,Voice Assistant: What time is today,ok,337.68,8.0213,18.4800
737,chow03,2026-06-27T16:39:59.974+08:00,Voice Assistant: What is the date today,ok,592.88,7.9277,18.4801
738,chow03,2026-06-27T16:40:32.077+08:00,Voice Assistant: Can you tell me how the world is created,ok,1523.49,9.5416,18.4797
739,chow03,2026-06-27T16:40:42.955+08:00,Voice Assistant: Thank you so much,ok,885.49,11.9184,18.4808
740,chow03,2026-06-27T16:41:06.570+08:00,Gesture Control: Drag and drop,ok,0.07,15.6765,18.5001
741,chow03,2026-06-27T16:41:18.617+08:00,Gesture Control: Zoom gestures,ok,0.12,13.3669,18.5454
742,chow03,2026-06-27T16:41:24.568+08:00,Gesture Control: Pinch gestures,ok,0.07,14.0380,18.5497
743,chow03,2026-06-27T16:41:40.459+08:00,Gesture Control: Cursor movement,ok,0.07,14.0158,18.5531
744,chow03,2026-06-28T13:22:28.385+08:00,Gesture Control: Cursor movement,ok,0.08,17.5168,0.9270
745,chow03,2026-06-28T13:23:22.266+08:00,Gesture Control: Launch Voice Assistant,ok,0.08,15.3091,0.9402
746,chow03,2026-06-28T13:23:58.114+08:00,Voice Assistant: Hello good morning how are you,ok,11659.19,15.3837,10.0520
747,chow03,2026-06-28T13:24:12.986+08:00,Voice Assistant: What is 1 - 3 = 2,ok,1072.83,15.8275,10.0822
748,chow03,2026-07-06T22:55:12.283+08:00,Gesture Control: Right-click,ok,0.09,23.3405,0.9886
749,chow03,2026-07-06T22:56:08.723+08:00,Voice Assistant: He who invented mathematics,ok,13339.32,24.7463,17.7362
750,chow03,2026-07-06T22:56:29.715+08:00,Voice Assistant: May I ask who invented mathematics,ok,3547.76,15.8814,17.7509
751,chow03,2026-07-06T22:56:46.946+08:00,Voice Assistant: Who invented Python programming language,ok,1711.04,24.1567,17.8471
752,chow03,2026-07-06T22:57:15.483+08:00,Voice Assistant: Can you explain to me who invented Python programming language,ok,5418.03,15.9421,17.8480
753,chow03,2026-07-06T22:57:34.733+08:00,Voice Assistant: 现在是什么时间,ok,2984.42,20.8402,17.8709
754,chow03,2026-07-06T22:57:55.451+08:00,Voice Assistant: Please open WhatsApp,ok,2915.70,26.4890,17.9754
755,chow03,2026-07-06T22:58:04.247+08:00,Voice Assistant: Select first chat,ok,1020.36,21.7252,17.9759
756,chow03,2026-07-06T22:58:12.496+08:00,Voice Assistant: Type message how are you,ok,1218.90,22.9680,17.9762
757,chow03,2026-07-06T22:58:20.772+08:00,Voice Assistant: Clear message,ok,791.15,20.4833,17.9761
758,chow03,2026-07-06T22:58:31.066+08:00,Voice Assistant: Type ok,ok,3430.48,20.0245,17.9809
759,chow03,2026-07-06T22:58:39.511+08:00,Voice Assistant: Send message,ok,1409.20,23.7220,17.9817
760,chow03,2026-07-06T22:58:47.449+08:00,Voice Assistant: Stop automation,ok,483.43,25.5122,17.9623
761,chow03,2026-07-06T23:00:52.469+08:00,Gesture Control: Drag and drop,ok,0.09,27.7283,0.9745
762,chow03,2026-07-06T23:02:09.375+08:00,Gesture Control: Right-click,ok,0.06,27.3517,0.9891
763,chow03,2026-07-06T23:04:41.403+08:00,Gesture Control: Right-click,ok,0.04,24.1480,1.0013
764,Shanyue,2026-07-07T12:16:13.500+08:00,Gesture Control: Cursor movement,ok,0.07,16.5135,0.9351
765,Shanyue,2026-07-07T12:45:07.635+08:00,Gesture Control: Cursor movement,ok,0.07,17.2051,0.9518
766,Shanyue,2026-07-07T12:48:53.192+08:00,Gesture Control: Cursor movement,ok,0.07,14.6562,0.9679
767,Shanyue,2026-07-07T12:53:57.418+08:00,Voice Assistant: Please open YouTube,ok,5587.18,33.3535,13.6846
768,Shanyue,2026-07-07T12:54:07.782+08:00,Voice Assistant: Please open Google,ok,463.64,20.4490,13.6953
769,Shanyue,2026-07-07T12:54:18.068+08:00,Voice Assistant: Please open Google Maps,ok,519.87,8.3381,13.6965
770,Shanyue,2026-07-07T12:54:25.975+08:00,Voice Assistant: Stop automation,ok,676.13,8.9094,13.6979
771,Shanyue,2026-07-07T13:07:11.032+08:00,Gesture Control: Cursor movement,ok,0.07,13.3543,3.8360
772,Shanyue,2026-07-07T13:23:47.258+08:00,Voice Assistant: Good morning how are you,ok,8908.18,9.0198,10.0258
773,Shanyue,2026-07-07T13:23:59.288+08:00,Voice Assistant: Do you know what is my name,ok,1403.60,11.8671,10.0309
774,Shanyue,2026-07-07T13:24:12.593+08:00,Voice Assistant: Do you know what is my name,ok,1091.40,8.0157,10.0314
775,Shanyue,2026-07-07T13:24:23.305+08:00,Voice Assistant: Hi,ok,1320.58,9.8864,10.1313
776,Shanyue,2026-07-07T13:24:33.416+08:00,Voice Assistant: Do you know who am I,ok,1246.42,6.1746,10.1318
777,Shanyue,2026-07-07T13:24:44.188+08:00,Voice Assistant: My name is Sharni,ok,1077.26,10.2086,9.7123
778,Shanyue,2026-07-07T13:24:55.860+08:00,Voice Assistant: Do you know what is my name,ok,1372.57,8.7905,9.4547
779,Shanyue,2026-07-07T13:25:13.642+08:00,Voice Assistant: Hi do you know me,ok,1242.94,8.9141,9.4551
780,Shanyue,2026-07-07T13:25:24.499+08:00,Voice Assistant: Open gesture control,ok,453.04,8.8694,9.4551
781,Shanyue,2026-07-07T13:25:31.871+08:00,Gesture Control: Launch Voice Assistant,ok,0.06,11.2412,9.6220
782,Shanyue,2026-07-07T13:25:47.443+08:00,Voice Assistant: Open gesture,ok,780.49,7.0579,9.6201
783,Shanyue,2026-07-07T13:25:56.684+08:00,Voice Assistant: Open gesture control for me please,ok,676.92,10.5326,9.6200
784,Shanyue,2026-07-07T13:26:03.512+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,12.5552,9.6532
785,Shanyue,2026-07-07T13:26:14.139+08:00,Voice Assistant: Hi how are you what is my name,ok,1102.22,9.3858,9.6457
786,Shanyue,2026-07-07T13:28:47.463+08:00,Voice Assistant: Good afternoon Friday how are you,ok,1241.87,8.3032,9.6455
787,Shanyue,2026-07-07T13:29:01.360+08:00,Voice Assistant: Could you tell me what day is today,ok,610.92,8.8109,9.6456
788,Shanyue,2026-07-07T13:29:13.256+08:00,Voice Assistant: Could you tell me what is the time now,ok,677.35,9.1170,9.6456
789,Shanyue,2026-07-07T13:29:34.422+08:00,Voice Assistant: Could you tell me who invented the computer,ok,1216.11,8.4141,9.6457
790,Shanyue,2026-07-07T13:29:45.584+08:00,Voice Assistant: Please open Notepad for me,ok,1770.95,8.5928,9.7106
791,Shanyue,2026-07-07T13:30:10.537+08:00,Voice Assistant: 你好现在是什么日期,ok,1645.53,9.6388,9.5838
792,Shanyue,2026-07-07T13:30:23.418+08:00,Voice Assistant: 好的那一加一等于多少,ok,1669.32,10.7199,9.5845
793,Shanyue,2026-07-07T13:31:39.519+08:00,Voice Assistant: Open YouTube and search Justin Bieber daisies,ok,8026.41,16.7880,9.4490
794,Shanyue,2026-07-07T13:31:49.510+08:00,Voice Assistant: Thank you play first,ok,2168.03,13.0447,9.4490
795,Shanyue,2026-07-07T13:31:59.862+08:00,Voice Assistant: The volume is quite loud decrease the,ok,522.25,8.5531,9.4492
796,Shanyue,2026-07-07T13:32:10.046+08:00,Voice Assistant: The volume is quite loud decrease the volume,ok,638.70,13.7578,9.4493
797,Shanyue,2026-07-07T13:32:18.344+08:00,Voice Assistant: The volume is quite loud decrease volume,ok,1082.69,13.2053,9.4494
798,Shanyue,2026-07-07T13:32:26.498+08:00,Voice Assistant: Decrease volume again,ok,853.73,13.5919,9.4495
799,Shanyue,2026-07-07T13:32:33.794+08:00,Voice Assistant: Pause the video about,ok,545.04,12.2948,9.4525
800,Shanyue,2026-07-07T13:32:41.548+08:00,Voice Assistant: Great now resume the video again,ok,636.90,11.7831,9.4526
801,Shanyue,2026-07-07T13:33:06.864+08:00,Voice Assistant: Open gesture control,ok,1260.45,7.8234,9.4526
802,Shanyue,2026-07-07T13:33:49.016+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,18.5149,9.5146
803,Shanyue,2026-07-07T13:33:57.159+08:00,Voice Assistant: Stop automation,ok,476.46,13.1043,9.5132
804,Shanyue,2026-07-07T13:34:37.204+08:00,Voice Assistant: 请打开谷歌新闻,ok,3575.85,13.1184,9.5135
805,Shanyue,2026-07-07T13:34:48.046+08:00,Voice Assistant: 搜索世界杯新闻,ok,2752.74,10.7848,9.4985
806,Shanyue,2026-07-07T13:34:59.394+08:00,Voice Assistant: 帮我煮饭,ok,1442.50,8.6464,9.4987
807,Shanyue,2026-07-07T13:35:09.748+08:00,Voice Assistant: 停止自动化吧,ok,1866.80,8.5663,9.4986
808,Shanyue,2026-07-07T13:35:41.115+08:00,Voice Assistant: Hello please open WhatsApp for me,ok,2922.33,7.9439,9.5354
809,Shanyue,2026-07-07T13:35:49.063+08:00,Voice Assistant: Stop automation,ok,744.29,9.9083,9.5354
810,Shanyue,2026-07-07T13:36:23.960+08:00,Voice Assistant: Hi please open gesture control for me,ok,859.56,9.0124,9.5349
811,Shanyue,2026-07-07T13:39:47.129+08:00,Gesture Control: Cursor movement,ok,0.08,13.9017,9.5499
812,Shanyue,2026-07-07T14:13:06.571+08:00,Voice Assistant: Good morning Friday how are you,ok,1252.43,12.0262,2.2893
813,Shanyue,2026-07-07T14:14:19.797+08:00,Voice Assistant: Hello good day Friday how are you,ok,2565.87,10.4926,2.3139
814,Shanyue,2026-07-07T14:14:30.559+08:00,Voice Assistant: Great let's start could you tell me what is the time,ok,909.77,12.3614,2.3191
815,Shanyue,2026-07-07T14:14:54.009+08:00,Voice Assistant: Excellent could you tell me who invented computer,ok,1451.10,9.5087,1.8670
816,Shanyue,2026-07-07T14:15:04.758+08:00,Voice Assistant: Thanks for the information please open Notepad for me,ok,1223.59,21.5738,1.8849
817,Shanyue,2026-07-07T14:16:39.288+08:00,Voice Assistant: Hello good day Friday how are you,ok,1532.89,13.4603,1.8939
818,Shanyue,2026-07-07T14:16:49.599+08:00,Voice Assistant: Tell me what is the time,ok,532.18,11.2900,1.8951
819,Shanyue,2026-07-07T14:17:07.246+08:00,Voice Assistant: Excellent job could you tell me who invented calculator,ok,1246.76,12.6872,1.9001
820,Shanyue,2026-07-07T14:17:17.720+08:00,Voice Assistant: Thanks for the information now please open Notepad,ok,963.87,12.6639,1.9014
821,Shanyue,2026-07-07T14:17:46.192+08:00,Voice Assistant: 你好可以告诉我今天的日期是什么吗,ok,2718.17,12.0003,1.9274
822,Shanyue,2026-07-07T14:18:01.266+08:00,Voice Assistant: 非常感谢请问一加一等于多少,ok,2746.95,11.9003,1.9305
823,Shanyue,2026-07-07T14:18:56.916+08:00,Voice Assistant: Hi Friday please open YouTube and search Justin Bieber,ok,8284.05,18.5589,1.9562
824,Shanyue,2026-07-07T14:19:08.581+08:00,Voice Assistant: Search Justin Bieber basis,ok,4436.53,25.4156,1.9598
825,Shanyue,2026-07-07T14:19:19.559+08:00,Voice Assistant: Automation,ok,1195.94,27.4420,1.9605
826,Shanyue,2026-07-07T14:19:27.453+08:00,Voice Assistant: Stop automation stop automation stop,ok,731.62,19.8650,1.9618
827,Shanyue,2026-07-07T14:19:44.879+08:00,Voice Assistant: What is 1 + 1 =,ok,826.40,8.1573,1.9649
828,Shanyue,2026-07-07T14:19:58.363+08:00,Voice Assistant: Good morning do you know who am I,ok,1089.00,9.7142,1.9004
829,Shanyue,2026-07-07T14:20:07.540+08:00,Voice Assistant: Thank you so much,ok,1151.56,8.6234,1.9029
830,Shanyue,2026-07-07T14:21:19.133+08:00,Voice Assistant: Good morning do you know who am I,ok,1095.14,9.2313,1.9077
831,Shanyue,2026-07-07T14:21:29.772+08:00,Voice Assistant: Great let's start could you tell me what is the time now,ok,877.22,13.3247,1.9078
832,Shanyue,2026-07-07T14:21:45.209+08:00,Voice Assistant: Excellent could you tell me who invented calculator,ok,1165.05,12.8018,1.9102
833,Shanyue,2026-07-07T14:21:56.333+08:00,Voice Assistant: Thanks for information now please open Notepad,ok,1134.32,18.3762,1.9113
834,Shanyue,2026-07-07T14:22:22.619+08:00,Voice Assistant: 你好可以告诉我今天的日期是什么,ok,2935.59,9.9171,1.9151
835,Shanyue,2026-07-07T14:22:35.954+08:00,Voice Assistant: 好的那一加一等于多少,ok,2002.64,10.4962,1.9159
836,Shanyue,2026-07-07T14:22:53.388+08:00,Voice Assistant: 好的非常感谢,ok,2030.11,9.3509,1.9184
837,Shanyue,2026-07-07T14:24:14.922+08:00,Voice Assistant: Good morning do you know who am I,ok,1073.24,13.1579,1.9234
838,Shanyue,2026-07-07T14:24:25.784+08:00,Voice Assistant: That's great could you tell me what is the time now,ok,853.51,16.1138,1.9234
839,Shanyue,2026-07-07T14:24:41.161+08:00,Voice Assistant: Excellent no explain to me who invented calculator,ok,1250.09,9.0407,1.9238
840,Shanyue,2026-07-07T14:24:51.945+08:00,Voice Assistant: Thank you for the information please open Notepad for me,ok,1331.14,11.4574,1.9260
841,Shanyue,2026-07-07T14:25:20.437+08:00,Voice Assistant: 你好能告诉我今天的日期吗,ok,3687.91,10.1759,1.9282
842,Shanyue,2026-07-07T14:25:33.055+08:00,Voice Assistant: 好的那一加一等于多少,ok,1522.60,12.8795,1.9284
843,Shanyue,2026-07-07T14:27:23.467+08:00,Voice Assistant: Hello good morning I would like to open YouTube and search Justin Bieber,ok,8082.63,18.0765,1.9301
844,Shanyue,2026-07-07T14:27:34.943+08:00,Voice Assistant: Search Justin Bieber d,ok,4224.57,22.1593,1.9320
845,Shanyue,2026-07-07T14:27:43.562+08:00,Voice Assistant: Stop automation,ok,715.05,36.6368,1.9320
846,Shanyue,2026-07-07T14:29:01.297+08:00,Voice Assistant: Hi Friday please open YouTube and search Justin Bieber,ok,7851.32,18.8015,1.9332
847,Shanyue,2026-07-07T14:29:12.546+08:00,Voice Assistant: Search Justin Bieber thesis,ok,4217.28,23.5147,1.9380
848,Shanyue,2026-07-07T14:29:24.045+08:00,Voice Assistant: Search Justin Bieber daisies,ok,4463.60,27.3064,1.9385
849,Shanyue,2026-07-07T14:29:32.156+08:00,Voice Assistant: Stop automation,ok,560.65,27.4272,1.9389
850,Shanyue,2026-07-07T14:31:09.524+08:00,Voice Assistant: Good morning please open YouTube and search Justin Bieber,ok,7706.20,17.8250,1.9098
851,Shanyue,2026-07-07T14:31:20.710+08:00,Voice Assistant: Search Justin Bieber daisies,ok,4165.71,19.1957,1.9130
852,Shanyue,2026-07-07T14:31:30.512+08:00,Voice Assistant: Could you play first,ok,2153.59,24.1482,1.9133
853,Shanyue,2026-07-07T14:31:39.179+08:00,Voice Assistant: Decrease volume,ok,1186.55,26.6950,1.9140
854,Shanyue,2026-07-07T14:31:54.598+08:00,Voice Assistant: Increase the volume,ok,432.35,25.0684,1.9142
855,Shanyue,2026-07-07T14:32:02.743+08:00,Voice Assistant: Stop automation,ok,723.00,26.3846,1.9142
856,Shanyue,2026-07-07T14:34:30.877+08:00,Voice Assistant: Hello good morning please open YouTube,ok,3703.05,27.5394,1.9153
857,Shanyue,2026-07-07T14:34:42.222+08:00,Voice Assistant: Search Justin Bieber thesis,ok,4209.57,23.3879,1.9202
858,Shanyue,2026-07-07T14:34:50.107+08:00,Voice Assistant: Stop automation,ok,466.41,24.7942,1.9202
859,Shanyue,2026-07-07T14:36:17.883+08:00,Voice Assistant: Hi there open YouTube,ok,3160.98,17.8723,1.8744
860,Shanyue,2026-07-07T14:36:28.254+08:00,Voice Assistant: Great search Justin Bieber,ok,557.74,21.0635,1.8763
861,Shanyue,2026-07-07T14:36:36.668+08:00,Voice Assistant: Stop automation please,ok,868.21,28.6454,1.8768
862,Shanyue,2026-07-07T14:37:12.584+08:00,Voice Assistant: So,ok,639.53,11.6376,1.8778
863,Shanyue,2026-07-07T14:38:39.230+08:00,Voice Assistant: Hi there open YouTube,ok,3501.41,16.5609,1.8782
864,Shanyue,2026-07-07T14:38:50.021+08:00,Voice Assistant: Search Justin Bieber,ok,4009.38,16.1807,1.8788
865,Shanyue,2026-07-07T14:39:00.069+08:00,Voice Assistant: Could you play first,ok,2207.22,19.2981,1.8789
866,Shanyue,2026-07-07T14:39:14.443+08:00,Voice Assistant: It's too loud decrease volume,ok,959.34,22.6741,1.8794
867,Shanyue,2026-07-07T14:39:27.565+08:00,Voice Assistant: Pause video for me,ok,535.02,21.9471,1.8813
868,Shanyue,2026-07-07T14:39:35.640+08:00,Voice Assistant: Resume video back,ok,923.55,20.0024,1.8813
869,Shanyue,2026-07-07T14:39:49.420+08:00,Voice Assistant: Open gesture control,ok,523.11,17.0670,1.8819
870,Shanyue,2026-07-07T14:40:18.776+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,26.8300,2.1686
871,Shanyue,2026-07-07T14:40:26.226+08:00,Voice Assistant: Pause video,ok,457.61,17.2168,2.1740
872,Shanyue,2026-07-07T14:40:34.244+08:00,Voice Assistant: Excellent stop automation,ok,760.68,16.1141,2.1741
873,Shanyue,2026-07-07T14:41:55.326+08:00,Voice Assistant: Hi there open Google News,ok,2150.47,20.6273,2.1747
874,Shanyue,2026-07-07T14:42:09.413+08:00,Voice Assistant: Search FIFA World Cup,ok,1666.83,17.1380,2.1770
875,Shanyue,2026-07-07T14:42:19.626+08:00,Voice Assistant: I'm hungry please cook for me,ok,599.47,14.4490,2.1771
876,Shanyue,2026-07-07T14:42:27.742+08:00,Voice Assistant: Ok sure stop automation,ok,789.58,14.4893,2.1768
877,Shanyue,2026-07-07T14:43:08.416+08:00,Voice Assistant: 请打开谷歌地图,ok,2923.22,23.3113,2.1786
878,Shanyue,2026-07-07T14:43:19.163+08:00,Voice Assistant: 请搜索马来西亚,ok,2168.95,20.4117,2.1808
879,Shanyue,2026-07-07T14:43:29.729+08:00,Voice Assistant: 搜索中国,ok,2222.67,18.9097,2.1817
880,Shanyue,2026-07-07T14:43:40.759+08:00,Voice Assistant: 搜索喜马拉雅,ok,2638.55,19.7603,2.1818
881,Shanyue,2026-07-07T14:43:50.920+08:00,Voice Assistant: 好的停止自动化,ok,1735.52,12.7060,2.1818
882,Shanyue,2026-07-07T14:44:35.676+08:00,Voice Assistant: Hi I would like to open WhatsApp,ok,2979.38,15.2166,2.1855
883,Shanyue,2026-07-07T14:44:44.535+08:00,Voice Assistant: Select first chat,ok,1037.91,19.3704,2.1862
884,Shanyue,2026-07-07T14:44:53.446+08:00,Voice Assistant: Search user PG,ok,1339.38,17.5603,2.1864
885,Shanyue,2026-07-07T14:45:02.131+08:00,Voice Assistant: Select first chat,ok,1178.08,13.0664,2.1713
886,Shanyue,2026-07-07T14:45:09.794+08:00,Voice Assistant: Stop automation,ok,417.77,19.0313,2.1714
887,Shanyue,2026-07-07T14:46:25.622+08:00,Voice Assistant: Good morning please open WhatsApp,ok,2849.95,14.3335,2.1725
888,Shanyue,2026-07-07T14:46:34.389+08:00,Voice Assistant: Search user PG,ok,1338.98,20.2348,2.1726
889,Shanyue,2026-07-07T14:46:43.049+08:00,Voice Assistant: Clear search,ok,1164.00,17.0633,2.1728
890,Shanyue,2026-07-07T14:46:51.878+08:00,Voice Assistant: Search user you,ok,1491.27,16.9127,2.1724
891,Shanyue,2026-07-07T14:47:00.536+08:00,Voice Assistant: Select first chat,ok,1085.24,18.8798,2.1725
892,Shanyue,2026-07-07T14:47:11.606+08:00,Voice Assistant: Stop automation,ok,3644.41,19.8901,2.1722
893,Shanyue,2026-07-07T14:47:32.964+08:00,Voice Assistant: Open WhatsApp,ok,2814.98,10.7203,2.1728
894,Shanyue,2026-07-07T14:47:41.776+08:00,Voice Assistant: Select first chat,ok,1312.00,14.6315,2.1728
895,Shanyue,2026-07-07T14:47:50.485+08:00,Voice Assistant: Search user PG,ok,1365.41,14.0524,2.1729
896,Shanyue,2026-07-07T14:48:00.488+08:00,Voice Assistant: First check,ok,467.44,11.6510,2.1728
897,Shanyue,2026-07-07T14:48:08.980+08:00,Voice Assistant: Select first chat,ok,1099.43,12.5818,2.1728
898,Shanyue,2026-07-07T14:48:23.443+08:00,Voice Assistant: Clear search,ok,1483.16,16.7899,2.1726
899,Shanyue,2026-07-07T14:48:32.017+08:00,Voice Assistant: Select third chat,ok,1194.70,12.3624,2.1728
900,Shanyue,2026-07-07T14:48:40.726+08:00,Voice Assistant: Search user you,ok,1471.53,12.3826,2.1727
901,Shanyue,2026-07-07T14:48:49.355+08:00,Voice Assistant: Select first chat,ok,1269.14,13.4970,2.1738
902,Shanyue,2026-07-07T14:48:57.202+08:00,Voice Assistant: Stop automation,ok,579.25,11.8817,2.1736
903,Shanyue,2026-07-07T15:09:54.510+08:00,Voice Assistant: Hello good morning,ok,10836.05,14.0932,17.7073
904,Shanyue,2026-07-07T15:10:04.197+08:00,Voice Assistant: What is 1 + 1,ok,938.65,11.3624,17.7079
905,Shanyue,2026-07-07T15:16:22.675+08:00,Voice Assistant: Good afternoon do you know who am I,ok,2570.71,11.2326,17.7187
906,Shanyue,2026-07-07T15:16:33.586+08:00,Voice Assistant: Great let's start could you tell me what is the time now,ok,783.00,16.9047,17.7193
907,Shanyue,2026-07-07T15:16:50.765+08:00,Voice Assistant: Excellent please tell me who invented calculator,ok,1935.10,12.9900,17.8083
908,Shanyue,2026-07-07T15:17:00.731+08:00,Voice Assistant: Thank you for information now please open Notepad,ok,1272.26,19.3476,17.8714
909,Shanyue,2026-07-07T15:17:35.228+08:00,Voice Assistant: 可以告诉我今天的日期是什么,ok,1964.78,11.5234,17.8777
910,Shanyue,2026-07-07T15:17:46.607+08:00,Voice Assistant: 好的那一加一等于多少,ok,1311.47,11.0732,17.8781
911,Shanyue,2026-07-07T15:18:58.318+08:00,Voice Assistant: Hi there please open YouTube,ok,4535.85,28.5075,16.8772
912,Shanyue,2026-07-07T15:19:09.563+08:00,Voice Assistant: Search Justin Bieber dais,ok,4283.23,22.8690,16.8817
913,Shanyue,2026-07-07T15:19:19.963+08:00,Voice Assistant: Ok play first,ok,2302.12,23.9305,16.0685
914,Shanyue,2026-07-07T15:19:28.717+08:00,Voice Assistant: It's too loud decrease volume,ok,1046.43,27.0854,16.0684
915,Shanyue,2026-07-07T15:19:49.673+08:00,Voice Assistant: Thank you please pause video,ok,594.83,26.9035,17.7876
916,Shanyue,2026-07-07T15:19:57.310+08:00,Voice Assistant: Resume video back,ok,500.55,29.9760,17.7911
917,Shanyue,2026-07-07T15:20:05.610+08:00,Voice Assistant: Open gesture control,ok,433.75,23.6366,17.7933
918,Shanyue,2026-07-07T15:20:35.862+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,28.8394,9.5606
919,Shanyue,2026-07-07T15:20:45.587+08:00,Voice Assistant: Pause video,ok,2663.20,20.8934,9.5615
920,Shanyue,2026-07-07T15:20:54.140+08:00,Voice Assistant: No stop automation,ok,1251.78,16.7178,9.5616
921,Shanyue,2026-07-07T15:22:53.149+08:00,Voice Assistant: Good morning open YouTube and search Justin Bieber,ok,7659.78,18.9668,9.5623
922,Shanyue,2026-07-07T15:23:01.663+08:00,Voice Assistant: Open gesture control,ok,467.38,28.8249,9.5649
923,Shanyue,2026-07-07T15:23:14.538+08:00,Gesture Control: Launch Voice Assistant,ok,0.07,39.0235,9.6258
924,Shanyue,2026-07-07T15:23:26.858+08:00,Voice Assistant: Search daisies,ok,4937.17,30.9928,9.6269
925,Shanyue,2026-07-07T15:23:37.540+08:00,Voice Assistant: Ok play first,ok,2673.36,35.9811,9.6271
926,Shanyue,2026-07-07T15:23:47.637+08:00,Voice Assistant: The volume is too loud decrease volume,ok,2408.39,38.3341,9.6268
927,Shanyue,2026-07-07T15:23:55.128+08:00,Voice Assistant: Pause video,ok,470.56,33.5822,9.6268
928,Shanyue,2026-07-07T15:24:02.846+08:00,Voice Assistant: Resume video back,ok,621.04,27.4475,9.6268
929,Shanyue,2026-07-07T15:24:11.285+08:00,Voice Assistant: Please increase volume,ok,958.71,28.0768,9.6268
930,Shanyue,2026-07-07T15:24:20.477+08:00,Voice Assistant: Open gesture control,ok,538.54,39.5188,9.6268
931,Shanyue,2026-07-07T15:24:34.257+08:00,Gesture Control: Launch Voice Assistant,ok,0.09,48.2158,9.6570
932,Shanyue,2026-07-07T15:24:41.994+08:00,Voice Assistant: Pause video,ok,372.83,45.3034,9.6593
933,Shanyue,2026-07-07T15:24:50.444+08:00,Voice Assistant: Stop automation,ok,930.02,32.9885,9.6585
934,Shanyue,2026-07-07T15:25:40.374+08:00,Voice Assistant: 请打开谷歌地图,ok,2867.95,22.5343,7.6599
935,Shanyue,2026-07-07T15:25:52.667+08:00,Voice Assistant: 搜索马六甲,ok,2835.61,38.9388,7.6612
936,Shanyue,2026-07-07T15:26:03.574+08:00,Voice Assistant: 帮我煮饭,ok,800.07,29.6536,7.6614
937,Shanyue,2026-07-07T15:26:15.239+08:00,Voice Assistant: 停止自动化,ok,2737.59,30.3156,7.6613
938,Shanyue,2026-07-07T15:27:11.176+08:00,Voice Assistant: 你好请打开谷歌新闻,ok,5235.45,18.7965,7.6617
939,Shanyue,2026-07-07T15:27:22.368+08:00,Voice Assistant: 搜索世界杯,ok,2979.89,28.7974,7.6643
