timestamp_utc,language,engine,text_preview,latency_s,output_path,status,note
2026-07-07T08:12:13Z,en,piper,"Good morning Shanyue. I'm here to assist you, and I don't have any prior information about your identity.",0.8709,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:12:28Z,en,piper,The time is 16:12:28.,0.6315,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:12:41Z,en,piper,"The calculator was invented by Charles Babbage, an English mathematician, in the early 19th century.",0.7845,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:12:55Z,en,piper,Opening Notepad now.,0.5857,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:13:18Z,zh,edge-tts,今天是 2026-07-07。,1.9690,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:13:31Z,zh,edge-tts,"Shanyue, 一加一等于2。",1.5300,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:19:54Z,en,piper,"Good morning Shanyue. You are interacting with me, your voice assistant.",0.7402,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:20:08Z,en,piper,The time is 16:20:08.,0.6264,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:20:19Z,en,piper,"The calculator was invented by Charles Babbage, an English mathematician, in the early 19th century.",0.7822,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:20:34Z,en,piper,Opening Notepad now.,0.7431,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:21:00Z,zh,edge-tts,今天是 2026-07-07。,1.2948,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:21:13Z,zh,edge-tts,"Shanyue, 一加一等于 2。",1.3313,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:22:20Z,en,piper,Done.,0.6502,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:22:32Z,en,piper,Done.,0.7308,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:22:40Z,en,piper,Session stopped.,0.8459,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:24:06Z,en,piper,"Good morning Shanyue, I'm here to help. You're interacting with me, your voice assistant.",0.7439,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:24:19Z,en,piper,The time is 16:24:19.,0.5952,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:24:33Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the Pascaline in 1642, and Gottfried Wilhelm Leibniz, who developed the first mechanical calculator in 1671.",1.6142,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:29:29Z,en,piper,"Good evening Shanyue. I'm here to assist you, and I don't have any prior information about your identity.",0.8535,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:29:43Z,en,piper,The time is 16:29:43.,0.6215,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:29:55Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the Pascaline in 1642, and Gottfried Wilhelm Leibniz, who developed the first mechanical calculator in 1671.",1.2926,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:30:17Z,en,piper,Opening Notepad now.,0.6981,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:30:41Z,zh,edge-tts,今天是 2026-07-07。,1.1584,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:30:54Z,zh,edge-tts,"Shanyue, 一加一等于 2。",1.4302,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:32:08Z,en,piper,Automation is running on YouTube.,0.8428,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:32:21Z,en,piper,Done.,0.7315,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:32:29Z,en,piper,"I did not understand, please try the following commands.",0.9505,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:32:52Z,en,piper,"I did not understand, please try the following commands.",0.6692,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:33:02Z,en,piper,Session stopped.,0.5312,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:34:11Z,en,piper,Automation is running on YouTube.,0.8512,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:34:23Z,en,piper,Done.,0.7492,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:34:33Z,en,piper,Playing the first video.,0.9392,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:34:49Z,en,piper,Volume down.,0.8619,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:35:03Z,en,piper,Paused.,0.7369,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:35:10Z,en,piper,Opening gesture control,0.7853,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:35:47Z,en,piper,Session stopped.,0.6981,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:42:34Z,en,piper,"Good morning Shanyue. You're interacting with me, your voice assistant.",0.7872,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:42:46Z,en,piper,The time is 16:42:46.,0.6562,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:42:59Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the Pascaline in 1642, and Gottfried Wilhelm Leibniz, who developed the first mechanical calculator in 1671.",1.6062,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:43:23Z,en,piper,Opening Notepad now.,0.7534,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:44:01Z,zh,edge-tts,今天是 2026-07-07。,1.4549,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:44:15Z,zh,edge-tts,"Shanyue, 1 + 1 等于 2。",1.4146,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:45:25Z,en,piper,Automation is running on YouTube.,1.0595,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:45:38Z,en,piper,Done.,0.8146,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:45:47Z,en,piper,Playing the first video.,1.0898,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:46:03Z,en,piper,Volume down.,0.9467,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:46:11Z,en,piper,Volume up.,0.7496,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:46:19Z,en,piper,Paused.,0.6524,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:46:28Z,en,piper,Opening gesture control,0.8060,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:47:12Z,en,piper,Session stopped.,0.6917,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:48:16Z,en,piper,"Good evening Shanyue. I'm not aware of any specific information about you, but I'm here to help with any questions or tasks you may have.",0.9267,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:48:31Z,en,piper,The time is 16:48:31.,0.6224,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:48:43Z,en,piper,"The calculator was invented by Charles Babbage, an English mathematician, in the early 19th century.",0.7921,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:48:57Z,en,piper,Opening Notepad now.,0.6574,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:49:25Z,zh,edge-tts,今天是 2026-07-07。,1.2586,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:49:38Z,zh,edge-tts,"Shanyue, 1 + 1 = 2。",1.3492,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T08:50:55Z,en,piper,Automation is running on YouTube.,0.9159,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:51:08Z,en,piper,Done.,0.7535,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:51:18Z,en,piper,Playing the first video.,0.9744,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:51:33Z,en,piper,Volume down.,0.9038,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:51:42Z,en,piper,Paused.,0.8632,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:51:49Z,en,piper,Opening gesture control,0.7677,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:52:56Z,en,piper,Resumed.,0.7862,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:53:04Z,en,piper,"I did not understand, please try the following commands.",0.9253,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:53:15Z,en,piper,Paused.,0.6563,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:53:22Z,en,piper,Session stopped.,0.7140,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:54:28Z,en,piper,Automation is running on WhatsApp.,0.6211,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:54:37Z,en,piper,Selected the chat.,0.8159,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:54:47Z,en,piper,Search updated.,0.8542,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:54:56Z,en,piper,Selected the chat.,0.7036,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:55:05Z,en,piper,Typed.,0.7131,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:55:13Z,en,piper,Cleared the message.,0.6871,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:55:22Z,en,piper,Typed.,0.4948,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:55:30Z,en,piper,Sent.,0.7792,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:55:43Z,en,piper,Session stopped.,0.5307,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T08:56:11Z,en,piper,Opening gesture control,0.5868,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:20:53Z,en,piper,"Good evening Shanyue, I'm here to assist you. I don't have any prior information about your identity.",0.9194,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:21:07Z,en,piper,The time is 17:21:07.,0.6656,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:21:20Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the Pascaline in 1642.",0.8519,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:21:35Z,en,piper,Opening Notepad now.,0.6694,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:22:04Z,zh,edge-tts,今天是 2026-07-07。,1.4862,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:22:18Z,zh,edge-tts,一加一等于二。,1.1346,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:23:23Z,en,piper,Automation is running on YouTube.,0.8849,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:23:36Z,en,piper,Done.,0.7896,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:23:47Z,en,piper,Playing the first video.,0.9603,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:24:01Z,en,piper,Volume up.,0.9477,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:24:16Z,en,piper,Volume down.,1.0815,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:24:24Z,en,piper,Paused.,0.7558,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:24:32Z,en,piper,Session stopped.,0.6516,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:25:42Z,en,piper,Good evening Shanyue. I don't have any information about your identity.,0.7019,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:25:54Z,en,piper,The time is 17:25:54.,0.6322,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:26:06Z,en,piper,"The calculator was invented by Charles Babbage, an English mathematician, in the early 19th century.",0.8448,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:26:20Z,en,piper,Opening Notepad now.,0.7581,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:26:47Z,zh,edge-tts,今天是 2026-07-07。,1.2511,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:27:00Z,zh,edge-tts,"Shanyue, 一加一等于二。",1.3806,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:28:35Z,en,piper,Automation is running on YouTube.,0.9798,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:28:48Z,en,piper,Done.,0.6811,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:29:00Z,en,piper,Done.,0.6789,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:29:09Z,en,piper,Playing the first video.,1.0187,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:29:19Z,en,piper,Volume down.,0.8497,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:29:28Z,en,piper,Volume up.,0.9031,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:29:36Z,en,piper,Paused.,0.6883,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:29:44Z,en,piper,Opening gesture control,0.8718,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:31:32Z,en,piper,Resumed.,0.8640,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:31:40Z,en,piper,Paused.,0.6925,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:31:48Z,en,piper,Session stopped.,0.7117,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:32:41Z,zh,edge-tts,自动化运行中在 谷歌地图,2.2664,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:32:53Z,zh,edge-tts,完成。,1.9435,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:33:05Z,zh,edge-tts,完成。,1.9968,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:33:15Z,zh,edge-tts,已结束会话。,2.0998,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T09:33:52Z,en,piper,Automation is running on WhatsApp.,0.6370,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:03Z,en,piper,Selected the chat.,0.7863,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:13Z,en,piper,Search updated.,0.8020,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:22Z,en,piper,Selected the chat.,0.6578,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:31Z,en,piper,Typed.,0.6680,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:39Z,en,piper,Cleared the message.,0.5395,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:48Z,en,piper,Typed.,0.5038,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:34:56Z,en,piper,Sent.,0.8251,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:35:05Z,en,piper,Session stopped.,0.5725,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:35:35Z,en,piper,Opening gesture control,0.6430,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T09:36:49Z,en,piper,Opening gesture control,0.6035,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:07:24Z,en,piper,Opening gesture control,0.7745,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:08:28Z,en,piper,Opening gesture control,0.7550,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:15:52Z,en,piper,Opening gesture control,0.7668,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:17:39Z,en,piper,Opening gesture control,0.6867,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:18:45Z,en,piper,Opening gesture control,0.7172,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:21:55Z,en,piper,"You're welcome, Shanyue. I'm here to assist you. How can I help today?",0.8893,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:26:32Z,en,piper,Opening gesture control,0.7048,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:29:37Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",1.1559,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:29:54Z,en,piper,"You're welcome, Shanyue. I'm here to help. What can I assist you with today?",0.8338,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T10:30:23Z,en,piper,"You're welcome, Shanyue. I'm here to help. What can I assist you with today?",0.8081,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:00:10Z,en,piper,"Good morning. I'm functioning properly, thank you for asking. How can I assist you today?",1.2371,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:00:49Z,en,piper,"I'm functioning within normal parameters, Shanyue. Everything seems to be working smoothly.",0.8238,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:01:03Z,en,piper,"I'm functioning within normal parameters, Shanyue. Everything seems to be working smoothly.",0.8143,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:01:17Z,en,piper,"Hello, how can I assist you today?",0.6070,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:02:30Z,en,piper,Opening gesture control,0.6535,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:04:03Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",1.2058,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:04:39Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",0.8644,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:04:56Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",0.8976,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:05:12Z,en,piper,"You're welcome, Shanyue. I'm here to assist you. How can I help today?",0.6605,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:05:35Z,en,piper,Automation is running on WhatsApp.,0.5273,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:05:44Z,en,piper,Selected the chat.,0.5613,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:05:53Z,en,piper,Search updated.,0.6549,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:06:02Z,en,piper,Selected the chat.,0.6532,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:06:10Z,en,piper,Session stopped.,0.5083,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T06:43:48Z,en,piper,"Good morning, how can I assist you today?",0.7059,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T07:01:29Z,en,piper,Timer set for 10 seconds.,0.6077,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T09:16:41Z,en,piper,"Good morning, I'm functioning properly. Today is indeed Friday.",0.7579,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T09:16:58Z,en,piper,The time is 17:16:58.,0.5943,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T09:17:15Z,en,piper,"The invention of the microscope is credited to Zacharias Janssen, a Dutch spectacle maker, in the late 16th century.",0.8432,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T09:17:31Z,en,piper,Opening Notepad now.,0.5409,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
